EmployeeID,Name,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,YearsAtCompany,YearsInCurrentRole,NumCompaniesWorked,DistanceFromHome,BusinessTravel,MonthlyIncome,Currency,PercentSalaryHike,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,OverTime,TrainingTimesLastYear,RecruitmentSource,RemoteWorkType,ProjectsHandled,AbsenteeismDays,YearsSinceLastPromotion,NumPromotions,ManagerRating,Certifications,TeamSize,Attrition
936,Tom Singh,35,Female,Married,Finance,Accountant,Master's,Marketing,4,2,4,6,Non-Travel,28819,INR,14,3,2,4,3,No,5,LinkedIn,On-site,2,7,0,1,Average,2,4,No
937,Yusuf Kumar,45,Male,Single,Research & Development,Laboratory Technician,High School,Life Sciences,2,0,3,11,Non-Travel,16272,INR,23,3,2,3,4,No,4,Campus Hiring,Hybrid,4,10,1,1,Good,2,20,No
938,Tom Rodriguez,37,Female,Single,Sales,Sales Manager,Master's,Life Sciences,8,7,1,28,Travel_Rarely,108799,INR,21,3,3,4,2,No,1,Referral,On-site,12,8,4,2,Average,3,24,No
939,Aisha Wilson,24,Male,Single,Sales,Sales Manager,Bachelor's,Technical Degree,1,0,0,19,Travel_Rarely,63055,INR,18,4,1,4,3,Yes,1,Job Portal,Hybrid,2,9,1,1,Needs Improvement,0,13,Yes
940,Lucy Clark,32,Male,Married,Sales,Sales Manager,Bachelor's,Life Sciences,2,1,0,12,Travel_Rarely,65696,INR,23,3,4,3,3,No,0,Job Portal,On-site,6,4,0,1,Good,0,17,No
941,Chen Nair,31,Male,Married,Research & Development,Laboratory Technician,PhD,Marketing,7,4,3,26,Travel_Rarely,25134,INR,13,4,4,2,2,No,2,Job Portal,Hybrid,5,7,1,3,Good,1,17,No
942,Neha Davis,47,Female,Single,Research & Development,Laboratory Technician,High School,Other,12,5,1,14,Travel_Rarely,26104,INR,12,3,4,2,4,No,5,Referral,On-site,8,6,2,4,Average,3,12,No
943,Robert Johnson,32,Male,Married,Research & Development,R&D Manager,Master's,Other,7,5,1,23,Travel_Rarely,167926,INR,12,3,3,4,4,No,5,Campus Hiring,Hybrid,12,9,3,3,Average,2,8,No
944,James Ali,24,Female,Married,Research & Development,R&D Manager,Bachelor's,Other,3,2,1,18,Travel_Rarely,128935,INR,14,4,4,4,3,No,1,Referral,Hybrid,4,5,2,1,Average,1,20,No
945,Priya Lee,49,Male,Single,Sales,Sales Executive,High School,Other,1,0,4,2,Non-Travel,22027,INR,18,4,4,4,2,No,2,LinkedIn,On-site,3,10,0,1,Excellent,1,19,No
946,James Nair,39,Male,Married,Finance,Accountant,PhD,Medical,7,2,0,18,Travel_Rarely,41540,INR,13,3,4,4,2,No,4,Job Portal,Hybrid,7,6,1,2,Good,0,24,No
947,Anjali Patel,45,Male,Married,Marketing,Marketing Executive,Bachelor's,Other,2,1,1,10,Non-Travel,24871,INR,22,3,2,3,3,Yes,1,Consultancy,On-site,8,3,0,0,Average,2,13,No
948,Yusuf Sharma,35,Male,Divorced,Research & Development,Laboratory Technician,PhD,Human Resources,2,1,0,14,Travel_Rarely,21173,INR,12,3,2,3,4,Yes,4,Referral,Hybrid,5,5,1,0,Good,0,19,No
949,Linda Johnson,45,Male,Divorced,Human Resources,HR Executive,Bachelor's,Marketing,1,0,1,2,Travel_Rarely,21798,INR,17,3,4,1,3,No,4,Job Portal,On-site,6,6,1,0,Good,1,13,No
950,Sofia Gupta,40,Male,Single,IT,System Administrator,Bachelor's,Other,6,3,0,21,Non-Travel,42739,INR,22,3,3,2,1,No,1,Consultancy,On-site,8,4,0,3,Good,2,19,No
951,Robert Smith,43,Male,Divorced,Research & Development,Laboratory Technician,Bachelor's,Technical Degree,17,5,5,9,Travel_Rarely,30981,INR,13,3,4,3,2,Yes,5,LinkedIn,On-site,12,5,4,5,Excellent,0,6,No
952,Sara Singh,48,Female,Single,Sales,Sales Executive,High School,Technical Degree,2,1,2,25,Travel_Rarely,23048,INR,13,4,3,4,2,No,4,Job Portal,On-site,8,7,2,0,Needs Improvement,1,17,No
953,David Gupta,35,Male,Married,Research & Development,R&D Manager,Master's,Medical,1,0,1,15,Travel_Frequently,124845,INR,21,3,4,4,3,Yes,1,Job Portal,On-site,4,8,0,1,Good,2,21,No
954,Tom Nair,33,Female,Married,Finance,Accountant,High School,Other,0,0,3,16,Travel_Rarely,19783,INR,20,4,3,4,1,Yes,0,LinkedIn,Remote,7,4,0,0,Good,1,19,Yes
955,Yusuf Khan,41,Female,Married,Research & Development,Manufacturing Director,Master's,Other,0,0,1,8,Non-Travel,164451,INR,11,4,3,2,1,No,5,LinkedIn,Hybrid,3,4,0,1,Good,1,4,No
956,Robert Rodriguez,37,Female,Divorced,Finance,Finance Manager,Bachelor's,Marketing,1,0,2,22,Travel_Rarely,87739,INR,16,3,3,3,3,No,4,LinkedIn,Hybrid,2,5,0,1,Average,0,8,No
957,David Rodriguez,36,Male,Married,Sales,Sales Manager,Master's,Technical Degree,0,0,3,23,Travel_Rarely,66771,INR,17,4,2,4,2,No,3,Campus Hiring,Hybrid,4,9,0,1,Average,2,10,Yes
958,Olga Rodriguez,48,Male,Married,Sales,Sales Manager,Master's,Marketing,5,2,2,10,Travel_Rarely,93645,INR,17,4,4,3,3,No,3,Job Portal,On-site,8,3,5,1,Average,1,9,No
959,Aisha Rodriguez,31,Male,Single,Research & Development,Manufacturing Director,Master's,Medical,8,3,6,2,Travel_Frequently,267045,INR,24,3,4,3,2,No,3,LinkedIn,Remote,5,13,5,3,Average,0,4,No
960,Kevin Kumar,50,Male,Married,IT,Data Analyst,Bachelor's,Marketing,8,7,2,8,Travel_Rarely,66953,INR,24,3,2,3,2,Yes,1,Referral,On-site,7,7,1,3,Good,1,4,Yes
961,Mary Kumar,31,Male,Single,Sales,Sales Representative,Master's,Technical Degree,0,0,1,1,Travel_Rarely,17802,INR,17,3,4,4,4,No,4,Job Portal,Hybrid,3,7,0,1,Good,1,18,No
962,Nia Gupta,51,Male,Divorced,Research & Development,Research Scientist,Bachelor's,Medical,3,1,1,23,Travel_Rarely,48863,INR,17,4,4,3,3,No,0,LinkedIn,On-site,8,5,0,2,Good,1,7,No
963,Chen Patel,43,Male,Married,Marketing,Marketing Executive,Bachelor's,Marketing,6,5,2,25,Travel_Rarely,29604,INR,16,3,3,4,3,No,2,LinkedIn,On-site,8,10,0,3,Good,0,4,No
964,James Clark,31,Male,Single,Human Resources,HR Recruiter,High School,Life Sciences,13,11,0,7,Travel_Frequently,29335,INR,24,4,2,3,4,No,0,Job Portal,On-site,11,4,1,5,Excellent,0,13,No
965,Chen Patel,36,Female,Married,Finance,Finance Manager,PhD,Marketing,1,0,0,13,Travel_Rarely,103491,INR,13,3,2,2,1,Yes,3,Job Portal,On-site,1,4,1,1,Average,2,13,Yes
966,David Rodriguez,56,Male,Married,Research & Development,Laboratory Technician,Master's,Technical Degree,3,2,3,10,Travel_Rarely,18731,INR,17,3,4,2,2,No,2,Job Portal,Hybrid,5,14,0,2,Good,2,15,No
967,Chen Singh,41,Male,Single,IT,System Administrator,Bachelor's,Technical Degree,7,4,1,22,Non-Travel,45332,INR,17,3,1,3,3,No,2,LinkedIn,On-site,8,5,0,3,Excellent,0,7,No
968,Tom Nair,29,Male,Married,IT,Data Analyst,Bachelor's,Technical Degree,0,0,2,9,Travel_Rarely,30359,INR,21,3,2,2,2,No,5,Campus Hiring,On-site,8,9,0,1,Needs Improvement,1,12,No
969,Emma Gupta,34,Male,Divorced,IT,Data Analyst,Bachelor's,Medical,0,0,2,4,Non-Travel,30629,INR,24,3,3,3,4,Yes,1,Referral,Hybrid,1,7,0,1,Good,1,17,No
970,Olga Singh,43,Female,Married,Finance,Accountant,Bachelor's,Other,1,0,2,15,Travel_Rarely,21724,INR,12,3,4,1,4,Yes,5,Job Portal,On-site,3,6,1,1,Good,1,3,No
971,Neha Martin,20,Male,Single,Research & Development,Manufacturing Director,Bachelor's,Human Resources,1,0,3,17,Travel_Rarely,154685,INR,18,4,4,3,4,Yes,0,Referral,Remote,7,8,1,0,Average,3,16,No
972,Grace Nair,20,Male,Single,Research & Development,Research Scientist,Master's,Human Resources,2,1,3,6,Travel_Rarely,51531,INR,18,3,3,4,4,No,2,Referral,Remote,6,6,2,1,Excellent,1,8,No
973,Wei Martin,39,Female,Single,Research & Development,Laboratory Technician,Bachelor's,Life Sciences,2,0,0,26,Travel_Rarely,16196,INR,11,3,3,2,3,No,1,LinkedIn,Hybrid,8,4,0,1,Good,2,14,No
974,James Patel,34,Male,Married,Sales,Sales Representative,Bachelor's,Other,4,1,4,4,Travel_Rarely,20626,INR,18,3,4,2,3,Yes,2,Job Portal,On-site,3,6,1,1,Good,2,23,No
975,Carlos Martin,30,Female,Divorced,Human Resources,HR Executive,Bachelor's,Technical Degree,6,3,3,17,Non-Travel,28177,INR,11,3,3,4,3,Yes,1,Referral,On-site,4,6,0,3,Average,1,22,No
976,Anjali Sharma,29,Female,Married,Sales,Sales Manager,Bachelor's,Technical Degree,2,1,1,22,Travel_Frequently,65482,INR,19,4,2,4,4,No,3,Job Portal,On-site,6,4,2,0,Average,2,8,No
977,Sara Brown,26,Female,Married,Research & Development,R&D Manager,Bachelor's,Marketing,7,6,3,22,Travel_Frequently,155018,INR,19,3,2,4,3,Yes,2,Walk-in,Hybrid,8,4,0,2,Average,2,6,No
978,Aisha Singh,56,Male,Single,Finance,Accountant,Master's,Medical,0,0,3,15,Non-Travel,22870,INR,14,3,4,4,2,No,4,Referral,On-site,5,6,0,0,Average,4,12,No
979,Fatima Wilson,48,Female,Divorced,Research & Development,Manufacturing Director,Bachelor's,Life Sciences,5,4,0,5,Non-Travel,213385,INR,14,3,4,4,2,No,5,Job Portal,Remote,6,6,1,1,Needs Improvement,1,22,No
980,Olga Nair,36,Male,Single,Sales,Sales Executive,PhD,Human Resources,1,0,1,23,Non-Travel,26683,INR,17,3,2,3,3,No,0,Referral,On-site,2,3,1,0,Average,0,12,No
981,Linda Johnson,36,Female,Single,Research & Development,Laboratory Technician,Bachelor's,Other,1,0,4,16,Travel_Rarely,16947,INR,19,3,2,4,4,No,4,Job Portal,On-site,3,7,1,0,Excellent,1,4,No
982,Sofia Martin,29,Male,Divorced,Finance,Financial Analyst,Master's,Marketing,0,0,4,18,Travel_Rarely,33614,INR,18,4,4,4,3,No,2,Referral,Hybrid,3,9,0,1,Good,1,6,No
983,Ben Anderson,60,Male,Married,Research & Development,Research Scientist,Bachelor's,Human Resources,4,3,2,7,Travel_Rarely,52072,INR,21,3,1,2,3,No,4,LinkedIn,Hybrid,3,6,1,1,Good,3,10,No
984,Kevin Garcia,42,Female,Married,Research & Development,Research Scientist,Bachelor's,Marketing,1,0,2,8,Travel_Rarely,45678,INR,14,4,4,3,4,No,2,LinkedIn,Hybrid,4,8,1,0,Excellent,1,15,No
985,David Brown,45,Male,Single,IT,System Administrator,High School,Life Sciences,4,3,2,18,Travel_Rarely,34860,INR,16,3,4,3,2,Yes,0,Campus Hiring,On-site,5,7,0,1,Good,0,16,No
986,Raj Singh,28,Male,Divorced,Research & Development,Research Scientist,Bachelor's,Other,10,6,5,9,Non-Travel,75437,INR,24,3,3,3,3,Yes,3,Referral,Hybrid,11,2,2,3,Good,1,8,No
987,James Clark,38,Female,Married,IT,Software Engineer,Master's,Human Resources,0,0,0,20,Travel_Rarely,38010,INR,23,3,4,3,3,No,4,Campus Hiring,Remote,4,4,0,1,Good,0,5,No
988,Emma Clark,41,Male,Divorced,IT,IT Support,Master's,Human Resources,9,5,2,14,Travel_Rarely,31491,INR,22,3,1,4,4,No,1,Consultancy,On-site,7,6,0,3,Needs Improvement,0,23,No
989,Robert Johnson,32,Male,Married,Research & Development,Research Scientist,Bachelor's,Life Sciences,10,9,2,18,Non-Travel,74539,INR,23,3,2,4,1,No,4,LinkedIn,On-site,8,5,6,4,Excellent,0,21,No
990,David Brown,29,Male,Married,Sales,Sales Executive,Bachelor's,Human Resources,1,0,2,3,Travel_Frequently,22533,INR,22,3,2,3,2,No,1,LinkedIn,Remote,4,5,1,0,Good,2,5,No
991,Yusuf Brown,34,Male,Married,Sales,Sales Representative,Bachelor's,Life Sciences,3,1,2,13,Travel_Frequently,18136,INR,13,3,3,3,3,No,1,Walk-in,Hybrid,8,9,0,1,Good,1,14,No
992,Priya Khan,49,Female,Married,Research & Development,Laboratory Technician,High School,Marketing,9,3,3,25,Travel_Rarely,21664,INR,24,3,4,1,4,Yes,0,LinkedIn,Hybrid,7,2,3,3,Good,3,14,No
993,Lucy Ali,26,Male,Single,Finance,Accountant,Master's,Human Resources,3,1,2,24,Travel_Rarely,26883,INR,18,3,4,4,2,Yes,0,Campus Hiring,On-site,4,5,2,2,Average,0,13,No
994,Aisha Ali,24,Male,Married,Human Resources,HR Executive,Bachelor's,Life Sciences,2,1,1,5,Travel_Rarely,22567,INR,13,3,3,4,4,No,5,Referral,Hybrid,8,4,2,0,Average,0,10,No
995,Lucy Kumar,31,Female,Married,Sales,Sales Manager,Master's,Other,1,0,0,13,Travel_Rarely,72126,INR,16,3,4,4,1,No,5,Referral,Remote,5,5,1,0,Good,1,17,No
996,Tom Martin,41,Male,Married,Sales,Sales Executive,Bachelor's,Marketing,6,2,0,19,Travel_Rarely,31435,INR,23,3,3,4,3,No,2,Referral,Hybrid,6,10,1,3,Average,1,6,No
997,Fatima Sharma,29,Female,Single,Research & Development,Research Scientist,Master's,Technical Degree,5,3,2,6,Travel_Rarely,64382,INR,14,3,4,1,2,Yes,0,LinkedIn,Hybrid,12,6,0,1,Excellent,3,9,No
998,Robert Nair,30,Female,Married,Sales,Sales Representative,Bachelor's,Life Sciences,0,0,1,4,Travel_Frequently,15091,INR,14,3,3,4,2,No,4,LinkedIn,On-site,3,8,0,0,Needs Improvement,0,12,No
999,Sara Nair,43,Male,Married,Research & Development,Manufacturing Director,Bachelor's,Human Resources,6,5,2,15,Non-Travel,207688,INR,23,4,3,4,2,No,4,Referral,Remote,8,3,2,2,Average,1,14,No
1000,John Gupta,46,Female,Married,Sales,Sales Executive,Bachelor's,Technical Degree,15,12,1,15,Travel_Frequently,43271,INR,16,3,1,4,4,Yes,2,Consultancy,Hybrid,10,5,0,5,Needs Improvement,3,8,No
1001,Maria Gupta,53,Female,Married,Finance,Accountant,Bachelor's,Marketing,0,0,2,1,Travel_Rarely,20187,INR,11,3,3,2,3,No,3,Job Portal,On-site,7,7,0,0,Excellent,3,8,No
1002,Kevin Kumar,32,Male,Married,IT,Software Engineer,High School,Technical Degree,8,5,1,7,Travel_Rarely,82182,INR,16,3,2,3,3,Yes,2,Consultancy,Hybrid,12,7,0,3,Good,2,22,No
1003,Priya Kumar,41,Female,Married,Research & Development,R&D Manager,Master's,Technical Degree,4,1,1,28,Travel_Rarely,145247,INR,19,4,2,3,4,No,4,Walk-in,Hybrid,3,5,4,1,Good,1,23,No
1004,Anjali Singh,27,Male,Single,Finance,Finance Manager,High School,Life Sciences,1,0,1,18,Travel_Rarely,81852,INR,20,3,4,2,3,Yes,5,LinkedIn,Hybrid,2,2,1,0,Average,2,5,No
1005,Linda Nair,47,Male,Divorced,Research & Development,Laboratory Technician,Bachelor's,Medical,28,13,3,10,Travel_Rarely,30846,INR,23,4,4,2,1,No,2,Referral,On-site,21,4,0,5,Good,0,7,No
1006,Chen Martin,52,Female,Single,Sales,Sales Executive,High School,Life Sciences,8,2,1,10,Travel_Rarely,31542,INR,24,3,4,1,3,Yes,1,Referral,On-site,10,4,0,2,Good,0,15,No
1007,Tom Sharma,32,Female,Divorced,Marketing,Marketing Executive,Master's,Medical,14,5,0,17,Travel_Rarely,43689,INR,20,3,3,1,3,No,4,Job Portal,Hybrid,10,9,0,5,Average,2,12,No
1008,Lucy Kim,52,Female,Single,Research & Development,Laboratory Technician,Bachelor's,Marketing,7,6,1,26,Travel_Rarely,23046,INR,14,4,3,1,3,No,5,Campus Hiring,Hybrid,6,9,0,3,Good,2,3,No
1009,Sofia Nair,39,Female,Single,Marketing,Content Strategist,Master's,Marketing,6,5,7,26,Travel_Rarely,47573,INR,21,3,2,4,3,No,2,Job Portal,Hybrid,10,7,0,2,Excellent,1,13,No
1010,Grace Smith,20,Male,Married,Marketing,Content Strategist,Bachelor's,Marketing,1,0,3,16,Travel_Rarely,31833,INR,22,3,1,2,4,No,2,Walk-in,Remote,3,5,0,0,Average,0,13,No
1011,David Kim,41,Female,Divorced,Research & Development,R&D Manager,High School,Life Sciences,1,0,0,25,Non-Travel,105287,INR,16,3,4,3,3,Yes,4,Referral,Hybrid,5,3,0,1,Good,2,10,No
1012,Tom Patel,32,Female,Single,Sales,Sales Manager,PhD,Life Sciences,4,2,2,15,Travel_Rarely,94224,INR,22,4,4,2,2,No,2,Referral,Remote,7,3,1,1,Average,1,4,No
1013,Raj Khan,29,Female,Married,Finance,Accountant,Bachelor's,Technical Degree,1,0,2,7,Travel_Rarely,23115,INR,15,3,1,1,2,No,5,Consultancy,Hybrid,4,11,0,0,Average,0,23,Yes
1014,Yusuf Khan,52,Male,Married,Sales,Sales Representative,Master's,Marketing,14,7,2,9,Travel_Rarely,32429,INR,16,3,1,2,3,No,1,Referral,Hybrid,13,6,1,4,Average,1,9,No
1015,Mary Ali,40,Female,Married,Sales,Sales Manager,Bachelor's,Life Sciences,0,0,5,21,Travel_Rarely,62545,INR,15,3,4,4,3,No,0,Campus Hiring,On-site,4,5,0,0,Average,1,19,No
1016,Linda Lee,22,Male,Divorced,Research & Development,Laboratory Technician,High School,Other,2,1,3,16,Travel_Rarely,16632,INR,18,3,2,4,3,No,1,Job Portal,Hybrid,5,7,2,0,Good,0,10,No
1017,Kevin Davis,45,Male,Married,IT,System Administrator,Bachelor's,Medical,2,1,0,21,Non-Travel,30160,INR,18,3,1,3,4,No,0,Walk-in,On-site,7,10,2,1,Needs Improvement,0,3,No
1018,Grace Gupta,31,Male,Married,Research & Development,Manufacturing Director,Bachelor's,Medical,6,5,0,9,Travel_Frequently,214964,INR,11,3,2,3,3,Yes,0,Walk-in,Hybrid,6,9,3,2,Average,2,23,No
1019,Nia Ali,20,Male,Single,Research & Development,Laboratory Technician,High School,Medical,2,1,0,22,Travel_Rarely,16979,INR,12,3,3,3,4,No,0,LinkedIn,Hybrid,6,2,2,0,Good,1,24,No
1020,David Brown,28,Male,Married,Research & Development,Research Scientist,High School,Human Resources,5,4,1,26,Travel_Rarely,58045,INR,20,4,3,3,2,No,4,LinkedIn,On-site,9,4,5,2,Average,1,21,No
1021,Ahmed Martin,42,Female,Single,Marketing,Marketing Manager,High School,Marketing,7,6,2,16,Travel_Frequently,99049,INR,11,3,4,2,4,No,3,Consultancy,Hybrid,4,4,1,3,Good,5,24,No
1022,Ravi Smith,38,Male,Married,Sales,Sales Representative,Bachelor's,Other,4,2,0,12,Travel_Rarely,21423,INR,16,4,3,1,3,No,2,LinkedIn,Hybrid,7,8,0,1,Average,1,14,No
1023,John Smith,31,Female,Single,Human Resources,HR Recruiter,Master's,Life Sciences,2,1,4,14,Travel_Rarely,22023,INR,19,3,3,4,3,No,0,Referral,Hybrid,6,8,0,0,Average,3,16,No
1024,Ravi Patel,31,Female,Single,Finance,Accountant,Bachelor's,Technical Degree,0,0,3,22,Travel_Frequently,19543,INR,21,3,4,2,4,Yes,0,Campus Hiring,On-site,7,3,0,1,Good,0,21,No
1025,Ravi Sharma,32,Female,Single,Sales,Sales Representative,Bachelor's,Marketing,14,5,0,17,Travel_Rarely,32309,INR,18,4,3,4,3,No,1,Campus Hiring,On-site,10,8,2,5,Good,2,21,No
1026,Nia Davis,40,Male,Married,Finance,Finance Manager,Bachelor's,Medical,11,10,3,23,Travel_Rarely,140913,INR,24,3,3,2,4,No,2,Consultancy,On-site,7,12,0,4,Excellent,1,11,No
1027,Neha Wilson,31,Male,Married,Marketing,Marketing Manager,Bachelor's,Medical,5,1,3,27,Travel_Frequently,93304,INR,24,3,3,4,3,No,0,Job Portal,Hybrid,5,5,0,1,Excellent,2,17,No
1028,Ben Garcia,36,Male,Married,Research & Development,Laboratory Technician,Bachelor's,Other,10,4,2,24,Non-Travel,25346,INR,15,3,3,4,3,Yes,2,LinkedIn,Hybrid,7,11,1,4,Excellent,2,16,No
1029,Anjali Singh,24,Female,Single,Research & Development,Manufacturing Director,Master's,Other,6,4,0,24,Travel_Rarely,243708,INR,11,3,2,3,3,No,1,Referral,On-site,6,8,2,3,Good,0,18,No
1030,Sara Gupta,52,Male,Married,Sales,Sales Manager,Bachelor's,Marketing,0,0,2,15,Travel_Frequently,62282,INR,13,3,3,4,3,No,1,LinkedIn,Remote,2,3,0,1,Good,0,6,No
1031,Maria Kim,36,Male,Single,Sales,Sales Manager,Bachelor's,Life Sciences,0,0,3,1,Travel_Frequently,56607,INR,24,3,3,2,4,No,4,Campus Hiring,Hybrid,2,8,0,1,Needs Improvement,1,6,No
1032,Nia Brown,35,Female,Single,Sales,Sales Executive,Master's,Medical,0,0,1,11,Travel_Rarely,23716,INR,12,3,3,4,2,No,0,Consultancy,Remote,4,7,0,1,Needs Improvement,3,20,No
1033,Ravi Khan,31,Male,Single,Sales,Sales Manager,Master's,Marketing,9,3,1,22,Travel_Rarely,106574,INR,14,3,4,3,1,No,4,Campus Hiring,On-site,7,3,3,4,Good,4,5,No
1034,Chen Martin,38,Male,Divorced,Sales,Sales Manager,PhD,Medical,4,2,2,5,Travel_Frequently,94360,INR,15,3,3,4,3,No,4,Job Portal,On-site,3,5,1,1,Average,0,22,No
1035,John Anderson,33,Male,Divorced,Research & Development,Research Scientist,Master's,Human Resources,3,1,1,22,Travel_Rarely,53223,INR,15,4,4,3,2,Yes,5,Referral,On-site,4,7,0,2,Average,1,21,No
1036,Raj Sharma,20,Male,Married,IT,IT Support,Master's,Life Sciences,2,1,4,7,Travel_Rarely,23025,INR,14,3,1,4,3,No,3,Walk-in,On-site,2,1,0,0,Excellent,1,8,No
1037,Aisha Singh,47,Male,Single,Marketing,Content Strategist,Master's,Marketing,4,2,2,18,Travel_Rarely,40045,INR,20,3,4,4,4,Yes,5,Referral,On-site,10,5,0,1,Good,3,11,No
1038,Nia Kumar,48,Male,Married,Sales,Sales Representative,High School,Other,4,1,2,11,Travel_Frequently,20248,INR,12,3,2,3,2,No,4,Consultancy,Hybrid,8,5,2,1,Excellent,4,11,No
1039,Yusuf Kumar,45,Female,Married,Sales,Sales Executive,Master's,Life Sciences,27,24,2,2,Travel_Rarely,50319,INR,17,4,3,3,3,Yes,4,Referral,Hybrid,21,1,2,5,Excellent,2,7,No
1040,Ben Lee,28,Female,Married,Research & Development,Manufacturing Director,Bachelor's,Marketing,10,7,5,6,Travel_Rarely,262138,INR,17,4,4,2,1,Yes,3,Job Portal,On-site,8,7,6,3,Good,2,10,No
1041,Amit Clark,50,Male,Single,Research & Development,Manufacturing Director,Bachelor's,Human Resources,3,1,3,4,Travel_Rarely,193124,INR,11,3,1,4,3,No,0,Job Portal,Hybrid,4,9,3,2,Average,1,22,No
1042,Nia Lee,37,Male,Married,Marketing,Marketing Manager,Master's,Human Resources,0,0,3,19,Travel_Rarely,80448,INR,18,3,2,1,2,No,5,Consultancy,Hybrid,2,7,0,1,Average,2,10,No
1043,Maria Nair,35,Male,Married,Research & Development,Research Scientist,Bachelor's,Human Resources,16,5,1,28,Travel_Rarely,91110,INR,23,3,2,4,4,No,0,LinkedIn,On-site,11,5,1,5,Average,2,19,No
1044,John Smith,28,Male,Married,Finance,Finance Manager,Bachelor's,Medical,0,0,2,17,Travel_Rarely,75200,INR,15,3,4,3,3,Yes,2,LinkedIn,On-site,2,3,0,1,Good,4,11,No
1045,Anjali Brown,32,Female,Married,Sales,Sales Manager,Bachelor's,Other,7,6,1,13,Travel_Frequently,91925,INR,12,3,1,4,2,No,5,LinkedIn,On-site,8,8,2,2,Excellent,1,8,No
1046,Priya Smith,33,Male,Single,Research & Development,Research Scientist,Master's,Life Sciences,0,0,1,11,Travel_Rarely,45814,INR,23,4,3,3,2,No,2,Job Portal,Hybrid,5,3,0,1,Excellent,3,7,No
1047,Mary Garcia,30,Female,Married,Research & Development,R&D Manager,Master's,Technical Degree,12,10,2,8,Travel_Rarely,209302,INR,18,4,2,3,2,No,0,Job Portal,On-site,10,5,7,4,Good,2,12,No
1048,Sofia Patel,36,Male,Married,Sales,Sales Manager,Master's,Technical Degree,5,2,2,22,Non-Travel,96611,INR,21,3,4,4,3,No,4,Campus Hiring,On-site,5,7,1,2,Needs Improvement,3,18,No
1049,Raj Gupta,39,Male,Single,Research & Development,R&D Manager,High School,Life Sciences,1,0,4,3,Travel_Rarely,100519,INR,22,4,2,3,2,Yes,0,Campus Hiring,Hybrid,3,7,1,1,Good,0,9,Yes
1050,Sara Ali,32,Male,Married,Sales,Sales Manager,Master's,Medical,0,0,0,22,Travel_Rarely,64348,INR,18,3,1,2,2,No,2,Referral,On-site,6,2,0,0,Good,1,13,Yes
1051,Kevin Ali,40,Male,Single,Finance,Accountant,High School,Life Sciences,4,3,0,14,Travel_Rarely,24789,INR,23,4,3,4,3,No,4,Job Portal,Hybrid,6,9,2,2,Good,1,15,No
1052,Wei Rodriguez,39,Female,Married,Sales,Sales Manager,Bachelor's,Life Sciences,0,0,4,12,Travel_Rarely,58629,INR,21,3,4,4,2,No,2,Campus Hiring,Hybrid,5,6,0,1,Average,2,13,No
1053,Ahmed Smith,21,Male,Single,IT,Data Analyst,Bachelor's,Marketing,3,0,3,17,Travel_Rarely,44950,INR,18,3,3,3,3,Yes,4,Consultancy,On-site,8,6,3,2,Needs Improvement,0,19,No
1054,Carlos Johnson,42,Male,Married,Research & Development,Manufacturing Director,High School,Medical,6,2,3,29,Travel_Rarely,195954,INR,14,3,2,4,4,No,4,Campus Hiring,On-site,4,4,0,2,Needs Improvement,3,7,No
1055,Sara Anderson,45,Female,Single,Sales,Sales Manager,Bachelor's,Technical Degree,0,0,1,5,Travel_Rarely,60693,INR,21,3,4,3,3,No,0,Campus Hiring,Hybrid,1,7,0,1,Average,2,18,No
1056,Olga Rodriguez,31,Female,Married,Research & Development,Laboratory Technician,Bachelor's,Technical Degree,2,1,2,27,Travel_Rarely,17798,INR,22,3,4,3,3,No,3,LinkedIn,Hybrid,9,6,2,1,Good,1,22,No
1057,Neha Brown,43,Male,Married,IT,Software Engineer,High School,Other,15,11,1,6,Travel_Rarely,133331,INR,23,4,3,4,3,No,0,LinkedIn,On-site,11,5,0,5,Excellent,1,23,No
1058,Carlos Lee,34,Female,Single,Sales,Sales Executive,Master's,Life Sciences,3,1,3,21,Travel_Frequently,29941,INR,24,3,3,4,4,No,3,Campus Hiring,On-site,7,8,0,1,Good,3,4,No
1059,Chen Nair,36,Male,Married,Sales,Sales Executive,High School,Medical,9,8,7,23,Travel_Rarely,32850,INR,22,3,2,2,3,Yes,4,Referral,Hybrid,10,5,2,4,Average,2,6,No
1060,Maria Johnson,32,Female,Single,Sales,Sales Executive,High School,Marketing,0,0,4,20,Travel_Rarely,21783,INR,14,3,4,3,3,Yes,4,Walk-in,On-site,6,4,0,1,Average,1,11,No
1061,Neha Rodriguez,50,Male,Married,Finance,Finance Manager,Master's,Technical Degree,6,5,3,18,Travel_Frequently,127010,INR,11,4,3,2,3,Yes,2,LinkedIn,Hybrid,13,5,2,3,Average,2,7,No
1062,Grace Rodriguez,54,Female,Married,Research & Development,Research Scientist,Master's,Other,4,2,4,26,Travel_Rarely,58809,INR,11,3,1,2,3,No,3,Referral,Remote,7,7,4,2,Average,2,3,No
1063,Wei Nair,24,Male,Single,Sales,Sales Representative,Bachelor's,Human Resources,2,0,2,6,Travel_Rarely,17302,INR,21,4,3,1,3,No,3,LinkedIn,Hybrid,7,2,0,0,Good,0,9,No
